Id,Weekly_Sales
15_10_2013-04-19,11707.4906
15_10_2013-04-26,11306.27495
15_10_2013-05-03,11968.1614
15_10_2013-05-10,12047.83915
15_10_2013-05-17,12092.88255
15_10_2013-05-24,12844.05625
15_10_2013-05-31,12592.25635
15_10_2013-06-07,11898.06485
15_10_2013-06-14,12407.0628
15_10_2013-06-21,11927.64635
15_10_2013-06-28,12333.36815
15_10_2013-07-05,12007.31435
15_10_2013-07-12,12350.1839
15_10_2013-07-19,12573.3977
15_10_2013-07-26,12824.7502
15_11_2012-11-02,11634.0787
15_11_2012-11-09,11539.58245
15_11_2012-11-16,11573.05995
15_11_2012-11-23,15936.962
15_11_2012-11-30,13636.20815
15_11_2012-12-07,14315.44835
15_11_2012-12-14,13574.1338
15_11_2012-12-21,14342.39505
15_11_2012-12-28,11658.50915
15_11_2013-01-04,11883.7772
15_11_2013-01-11,10717.61035
15_11_2013-01-18,12515.31745
15_11_2013-01-25,10632.2589
15_11_2013-02-01,11165.7802
15_11_2013-02-08,10370.69165
15_11_2013-02-15,10019.85905
15_11_2013-02-22,11404.80455
15_11_2013-03-01,9760.6779
15_11_2013-03-08,10269.00845
15_11_2013-03-15,10496.9484
15_11_2013-03-22,12583.5453
15_11_2013-03-29,14587.94755
15_11_2013-04-05,13122.7117
15_11_2013-04-12,12896.23265
15_11_2013-04-19,14330.9261
15_11_2013-04-26,14264.80265
15_11_2013-05-03,17852.15865
15_11_2013-05-10,17278.8504
15_11_2013-05-17,16425.33775
15_11_2013-05-24,22054.25295
15_11_2013-05-31,19562.91995
15_11_2013-06-07,17979.999
15_11_2013-06-14,19122.5674
15_11_2013-06-21,19204.0504
15_11_2013-06-28,23412.8131
15_11_2013-07-05,21598.40305
15_11_2013-07-12,22509.64335
15_11_2013-07-19,22971.0614
15_11_2013-07-26,23859.40405
15_12_2012-11-02,3680.94805
15_12_2012-11-09,3287.4069
15_12_2012-11-16,3179.4159
15_12_2012-11-23,3210.6871
15_12_2012-11-30,3031.79925
15_12_2012-12-07,2687.3271
15_12_2012-12-14,2794.0963
15_12_2012-12-21,3080.9703
15_12_2012-12-28,2398.7417
15_12_2013-01-04,2395.653
15_12_2013-01-11,2545.4008
15_12_2013-01-18,3124.6924
15_12_2013-01-25,2577.2715
15_12_2013-02-01,2905.8797
15_12_2013-02-08,2967.80725
15_12_2013-02-15,2933.734
15_12_2013-02-22,3285.38095
15_12_2013-03-01,3291.13215
15_12_2013-03-08,3134.45025
15_12_2013-03-15,3544.6278
15_12_2013-03-22,3243.881
15_12_2013-03-29,3299.60165
15_12_2013-04-05,3409.6414
15_12_2013-04-12,3636.69295
15_12_2013-04-19,3685.3102
15_12_2013-04-26,3354.27225
15_12_2013-05-03,4097.64475
15_12_2013-05-10,3970.74885
15_12_2013-05-17,3852.4615
15_12_2013-05-24,4339.26
15_12_2013-05-31,4106.2108
15_12_2013-06-07,4012.72885
15_12_2013-06-14,4216.31125
15_12_2013-06-21,4295.86355
15_12_2013-06-28,4317.0864
15_12_2013-07-05,4214.99785
15_12_2013-07-12,4292.70305
15_12_2013-07-19,4210.72755
15_12_2013-07-26,4008.6072
15_13_2012-11-02,17478.78695
15_13_2012-11-09,17304.3731
15_13_2012-11-16,17466.6982
15_13_2012-11-23,16759.52695
15_13_2012-11-30,17658.11465
15_13_2012-12-07,17992.26775
15_13_2012-12-14,16213.2704
15_13_2012-12-21,17386.49755
15_13_2012-12-28,15572.9567
15_13_2013-01-04,16759.13755
15_13_2013-01-11,16771.3176
15_13_2013-01-18,17216.134
15_13_2013-01-25,16609.5231
15_13_2013-02-01,17271.50875
15_13_2013-02-08,17383.9317
15_13_2013-02-15,17137.6038
15_13_2013-02-22,17517.4078
15_13_2013-03-01,17607.22745
15_13_2013-03-08,17477.26935
15_13_2013-03-15,17492.7243
15_13_2013-03-22,17658.7307
15_13_2013-03-29,17753.1785
15_13_2013-04-05,17773.39455
15_13_2013-04-12,17921.6176
15_13_2013-04-19,18290.6997
15_13_2013-04-26,17552.7779
15_13_2013-05-03,18457.5477
15_13_2013-05-10,18707.574
15_13_2013-05-17,18141.5047
15_13_2013-05-24,18569.7494
15_13_2013-05-31,18793.71265
15_13_2013-06-07,18608.99995
15_13_2013-06-14,18709.7198
15_13_2013-06-21,18985.9554
15_13_2013-06-28,19207.78035
15_13_2013-07-05,18811.12905
15_13_2013-07-12,18558.58665
15_13_2013-07-19,18465.52535
15_13_2013-07-26,18743.53895
15_14_2012-11-02,11145.13355
15_14_2012-11-09,11825.8023
15_14_2012-11-16,12121.1686
15_14_2012-11-23,27084.56645
15_14_2012-11-30,13276.32915
15_14_2012-12-07,15070.01205
15_14_2012-12-14,20411.734
15_14_2012-12-21,28504.29625
15_14_2012-12-28,13023.9086
15_14_2013-01-04,11054.207
15_14_2013-01-11,11027.4109
15_14_2013-01-18,11477.6913
15_14_2013-01-25,10816.53225
15_14_2013-02-01,11911.26615
15_14_2013-02-08,12196.78745
15_14_2013-02-15,11677.80355
15_14_2013-02-22,11606.4444
15_14_2013-03-01,11264.85275
15_14_2013-03-08,11284.3255
15_14_2013-03-15,11942.8261
15_14_2013-03-22,11975.1665
15_14_2013-03-29,11722.4531
15_14_2013-04-05,11896.9301
15_14_2013-04-12,11467.32605
15_14_2013-04-19,11338.6607
15_14_2013-04-26,11953.19805
15_14_2013-05-03,10774.02415
15_14_2013-05-10,11374.68925
15_14_2013-05-17,11414.69615
15_14_2013-05-24,10898.0902
15_14_2013-05-31,11725.99345
15_14_2013-06-07,11636.7897
15_14_2013-06-14,10984.87
15_14_2013-06-21,10892.3265
15_14_2013-06-28,10939.4779
15_14_2013-07-05,10913.59815
15_14_2013-07-12,11047.4962
15_14_2013-07-19,11207.2288
15_14_2013-07-26,11384.67125
15_16_2012-11-02,14263.3758
15_16_2012-11-09,7110.6187
15_16_2012-11-16,7377.48265
15_16_2012-11-23,6636.45085
15_16_2012-11-30,6053.52145
15_16_2012-12-07,12047.9277
15_16_2012-12-14,9403.4776
15_16_2012-12-21,8889.92695
15_16_2012-12-28,4241.43345
15_16_2013-01-04,3800.76695
15_16_2013-01-11,3446.5057
15_16_2013-01-18,8255.74285
15_16_2013-01-25,4556.6795
15_16_2013-02-01,3214.2361
15_16_2013-02-08,3433.37075
15_16_2013-02-15,6001.0756
15_16_2013-02-22,7792.25575
15_16_2013-03-01,9332.9402
15_16_2013-03-08,7109.9928
15_16_2013-03-15,13260.5213
15_16_2013-03-22,12883.3484
15_16_2013-03-29,12090.34675
15_16_2013-04-05,12539.63385
15_16_2013-04-12,15200.51895
15_16_2013-04-19,12212.206
15_16_2013-04-26,10349.3018
15_16_2013-05-03,17456.65005
15_16_2013-05-10,19719.4123
15_16_2013-05-17,19884.6793
15_16_2013-05-24,29095.14425
15_16_2013-05-31,22214.1626
15_16_2013-06-07,22596.9011
15_16_2013-06-14,24268.93775
15_16_2013-06-21,22930.5676
15_16_2013-06-28,26537.3695
15_16_2013-07-05,25500.7712
15_16_2013-07-12,27295.68085
15_16_2013-07-19,24860.63675
15_16_2013-07-26,25714.3096
15_17_2012-11-02,10391.86465
15_17_2012-11-09,11364.24465
15_17_2012-11-16,11785.1952
15_17_2012-11-23,14391.37285
15_17_2012-11-30,11610.07
15_17_2012-12-07,12249.66385
15_17_2012-12-14,12943.29585
15_17_2012-12-21,17543.8591
15_17_2012-12-28,11129.6366
15_17_2013-01-04,11025.6969
15_17_2013-01-11,10468.0615
15_17_2013-01-18,10749.2595
15_17_2013-01-25,9684.5055
15_17_2013-02-01,11133.1617
15_17_2013-02-08,12365.05
15_17_2013-02-15,11867.8549
15_17_2013-02-22,12463.2468
15_17_2013-03-01,10735.71095
15_17_2013-03-08,11336.9117
15_17_2013-03-15,10639.41835
15_17_2013-03-22,10578.5532
15_17_2013-03-29,10605.18345
15_17_2013-04-05,11093.86605
15_17_2013-04-12,10490.05005
15_17_2013-04-19,10817.0385
15_17_2013-04-26,10979.2657
15_17_2013-05-03,10169.2344
15_17_2013-05-10,10621.0535
15_17_2013-05-17,10475.45245
15_17_2013-05-24,9787.0003
15_17_2013-05-31,9909.79515
15_17_2013-06-07,10255.68
15_17_2013-06-14,9786.56565
15_17_2013-06-21,10159.65715
15_17_2013-06-28,9986.3244
15_17_2013-07-05,9524.0013
15_17_2013-07-12,9670.95845
15_17_2013-07-19,9349.9438
15_17_2013-07-26,9812.89545
15_18_2012-11-02,1851.2168
15_18_2012-11-09,4423.7166
15_18_2012-11-16,8053.50325
15_18_2012-11-23,29811.01745
15_18_2012-11-30,28199.7197
15_18_2012-12-07,25858.89625
15_18_2012-12-14,14873.747
15_18_2012-12-21,13945.02535
15_18_2012-12-28,8425.31045
15_18_2013-01-04,4187.4104
15_18_2013-01-11,2783.5839
15_18_2013-01-18,3295.54985
15_18_2013-01-25,2552.09175
15_18_2013-02-01,2857.30765
15_18_2013-02-08,2783.21785
15_18_2013-02-15,5284.6186
15_18_2013-02-22,2742.4899
15_18_2013-03-01,2260.62325
15_18_2013-03-08,1497.67295
15_18_2013-03-15,1697.06055
15_18_2013-03-22,2952.1391
15_18_2013-03-29,3053.72925
15_18_2013-04-05,2799.2578
15_18_2013-04-12,3146.90705
15_18_2013-04-19,5671.53255
15_18_2013-04-26,5007.96325
15_18_2013-05-17,4464.14815
15_18_2013-05-31,5365.6398
15_18_2013-06-28,3816.43485
15_18_2013-07-19,1738.9247
15_19_2012-11-02,1036.60945
15_19_2012-11-09,1049.9954
15_19_2012-11-16,1086.07695
15_19_2012-11-23,1041.45985
15_19_2012-11-30,1018.6168
15_19_2012-12-07,1553.25585
15_19_2012-12-14,1271.3887
15_19_2012-12-21,1201.35965
15_19_2012-12-28,848.60365
15_19_2013-01-04,791.0489
15_19_2013-01-11,887.5565
15_19_2013-01-18,1041.6853
15_19_2013-01-25,808.52915
15_19_2013-02-01,911.52685
15_19_2013-02-08,1097.8408
15_19_2013-02-15,984.9517
15_19_2013-02-22,959.7179
15_19_2013-03-01,1126.9751
15_19_2013-03-08,1081.34745
15_19_2013-03-15,1090.54625
15_19_2013-03-22,1029.34515
15_19_2013-03-29,1113.6375
15_19_2013-04-05,1116.50535
15_19_2013-04-12,1087.5439
15_19_2013-04-19,1064.99445
15_19_2013-04-26,1098.7998
15_19_2013-05-03,1086.26155
15_19_2013-05-10,1076.06455
15_19_2013-05-17,1088.59305
15_19_2013-05-24,1092.13155
15_19_2013-05-31,1108.42485
15_19_2013-06-07,1116.7306
15_19_2013-06-14,1082.2609
15_19_2013-06-21,1149.96545
15_19_2013-06-28,1189.63315
15_19_2013-07-05,1209.6231
15_19_2013-07-12,1197.04495
15_19_2013-07-19,1065.5937
15_19_2013-07-26,1092.8655
15_20_2012-11-02,4263.54025
15_20_2012-11-09,4061.77455
15_20_2012-11-16,4429.6952
15_20_2012-11-23,5457.39105
15_20_2012-11-30,3806.226
15_20_2012-12-07,4152.83455
15_20_2012-12-14,3889.16305
15_20_2012-12-21,4390.4653
15_20_2012-12-28,3200.645
15_20_2013-01-04,3224.1939
15_20_2013-01-11,2896.4644
15_20_2013-01-18,3965.7386
15_20_2013-01-25,3278.7227
15_20_2013-02-01,4304.6907
15_20_2013-02-08,4677.3713
15_20_2013-02-15,4424.2326
15_20_2013-02-22,4679.15245
15_20_2013-03-01,4150.3548
15_20_2013-03-08,4557.80615
15_20_2013-03-15,4295.69195
15_20_2013-03-22,4362.48265
15_20_2013-03-29,4298.5574
15_20_2013-04-05,4598.0202
15_20_2013-04-12,4323.73045
15_20_2013-04-19,4530.2164
15_20_2013-04-26,4112.1763
15_20_2013-05-03,4545.78415
15_20_2013-05-10,4679.8255
15_20_2013-05-17,4653.46745
15_20_2013-05-24,4710.7576
15_20_2013-05-31,4609.91185
15_20_2013-06-07,4727.40085
15_20_2013-06-14,4615.58685
15_20_2013-06-21,4667.8144
15_20_2013-06-28,4731.2827
15_20_2013-07-05,4672.08705
15_20_2013-07-12,4572.03155
15_20_2013-07-19,4548.6221
15_20_2013-07-26,4600.95245
15_21_2012-11-02,2857.7465
15_21_2012-11-09,3081.56335
15_21_2012-11-16,3079.3684
15_21_2012-11-23,3973.3689
15_21_2012-11-30,3147.9474
15_21_2012-12-07,4044.17645
15_21_2012-12-14,4320.71505
15_21_2012-12-21,5194.8831
15_21_2012-12-28,2650.41015
15_21_2013-01-04,2304.84935
15_21_2013-01-11,2338.42785
15_21_2013-01-18,2820.0668
15_21_2013-01-25,2462.81295
15_21_2013-02-01,2762.22565
15_21_2013-02-08,2929.1828
15_21_2013-02-15,3083.8363
15_21_2013-02-22,3020.23215
15_21_2013-03-01,3221.21685
15_21_2013-03-08,3205.6543
15_21_2013-03-15,2949.9422
15_21_2013-03-22,2993.63445
15_21_2013-03-29,3183.7691
15_21_2013-04-05,3292.23975
15_21_2013-04-12,3103.65735
15_21_2013-04-19,2969.87005
15_21_2013-04-26,2773.505
15_21_2013-05-03,2946.53035
15_21_2013-05-10,2936.78715
15_21_2013-05-17,3007.4587
15_21_2013-05-24,2828.50635
15_21_2013-05-31,2893.46995
15_21_2013-06-07,3017.71155
15_21_2013-06-14,2895.80945
15_21_2013-06-21,2900.0125
15_21_2013-06-28,2911.3934
15_21_2013-07-05,2790.80985
15_21_2013-07-12,2723.5895
15_21_2013-07-19,2649.1952
15_21_2013-07-26,2770.5242
15_22_2012-11-02,7828.73465
15_22_2012-11-09,8034.81465
15_22_2012-11-16,8533.97275
15_22_2012-11-23,15287.86235
15_22_2012-11-30,7691.40305
15_22_2012-12-07,8470.23015
15_22_2012-12-14,9254.81945
15_22_2012-12-21,13269.1572
15_22_2012-12-28,7667.6434
15_22_2013-01-04,8034.253
15_22_2013-01-11,6687.2514
15_22_2013-01-18,8169.3576
15_22_2013-01-25,7103.3231
15_22_2013-02-01,8156.0318
15_22_2013-02-08,10784.22855
15_22_2013-02-15,9533.0738
15_22_2013-02-22,9177.0834
15_22_2013-03-01,8266.2169
15_22_2013-03-08,9148.62915
15_22_2013-03-15,8278.3147
15_22_2013-03-22,8406.8416
15_22_2013-03-29,8098.72295
15_22_2013-04-05,8510.5754
15_22_2013-04-12,7804.0149
15_22_2013-04-19,8310.2802
15_22_2013-04-26,8040.87205
15_22_2013-05-03,7958.64885
15_22_2013-05-10,8236.40185
15_22_2013-05-17,7733.30575
15_22_2013-05-24,7855.11975
15_22_2013-05-31,7784.53235
15_22_2013-06-07,8234.99375
15_22_2013-06-14,8102.75145
15_22_2013-06-21,8353.0976
15_22_2013-06-28,8282.02655
15_22_2013-07-05,8167.1793
15_22_2013-07-12,7924.6158
15_22_2013-07-19,7640.9868
15_22_2013-07-26,7690.8727
15_23_2012-11-02,20047.1093
15_23_2012-11-09,20073.78285
15_23_2012-11-16,20232.0382
15_23_2012-11-23,28451.70305
15_23_2012-11-30,20790.0273
15_23_2012-12-07,26898.2231
15_23_2012-12-14,30862.6662
15_23_2012-12-21,42719.32745
15_23_2012-12-28,18432.13725
15_23_2013-01-04,16006.52455
15_23_2013-01-11,14982.09705
15_23_2013-01-18,19600.20485
15_23_2013-01-25,15042.9697
15_23_2013-02-01,16108.6034
15_23_2013-02-08,17054.43825
15_23_2013-02-15,19044.63145
15_23_2013-02-22,19291.9238
15_23_2013-03-01,19498.1707
15_23_2013-03-08,19138.02425
15_23_2013-03-15,19369.88085
15_23_2013-03-22,20027.62175
15_23_2013-03-29,21020.7628
15_23_2013-04-05,20607.44095
15_23_2013-04-12,20718.76
15_23_2013-04-19,20777.81185
15_23_2013-04-26,20936.5986
15_23_2013-05-03,21658.5606
15_23_2013-05-10,22383.85045
15_23_2013-05-17,23159.57735
15_23_2013-05-24,23002.0573
15_23_2013-05-31,22266.32185
15_23_2013-06-07,21943.9016
15_23_2013-06-14,22633.2978
15_23_2013-06-21,21178.3949
15_23_2013-06-28,21351.26625
15_23_2013-07-05,21111.2402
15_23_2013-07-12,21147.65285
15_23_2013-07-19,21428.6527
15_23_2013-07-26,22929.92785
15_24_2012-11-02,4340.4689
15_24_2012-11-09,4138.13935
15_24_2012-11-16,4478.20705
15_24_2012-11-23,9648.44515
15_24_2012-11-30,4540.4162
15_24_2012-12-07,6505.5085
15_24_2012-12-14,7433.0322
15_24_2012-12-21,7978.11855
15_24_2012-12-28,2764.41425
15_24_2013-01-04,2314.13735
15_24_2013-01-11,2274.61765
15_24_2013-01-18,3908.48815
15_24_2013-01-25,2685.6389
15_24_2013-02-01,3604.4334
15_24_2013-02-08,3625.24255
15_24_2013-02-15,3843.9628
15_24_2013-02-22,3881.6517
15_24_2013-03-01,4123.74835
15_24_2013-03-08,3873.57385
15_24_2013-03-15,4257.3513
15_24_2013-03-22,3939.67745
15_24_2013-03-29,4183.9669
15_24_2013-04-05,4171.34315
15_24_2013-04-12,4470.0397
15_24_2013-04-19,4397.02675
15_24_2013-04-26,4167.87485
15_24_2013-05-03,4084.29455
15_24_2013-05-10,4277.7544
15_24_2013-05-17,4179.36545
15_24_2013-05-24,4094.59845
15_24_2013-05-31,4010.7353
15_24_2013-06-07,4320.0039
15_24_2013-06-14,4067.49695
15_24_2013-06-21,4234.2579
15_24_2013-06-28,3939.2641
15_24_2013-07-05,4400.5826
15_24_2013-07-12,3997.48625
15_24_2013-07-19,4295.07725
15_24_2013-07-26,4511.1198
15_25_2012-11-02,8748.01015
15_25_2012-11-09,8540.09765
15_25_2012-11-16,7616.7993
15_25_2012-11-23,9499.26975
15_25_2012-11-30,8163.21585
15_25_2012-12-07,9494.7137
15_25_2012-12-14,10003.6812
15_25_2012-12-21,12981.03265
15_25_2012-12-28,7617.9792
15_25_2013-01-04,7193.82615
15_25_2013-01-11,6023.0346
15_25_2013-01-18,7975.5501
15_25_2013-01-25,5745.5516
15_25_2013-02-01,6277.87585
15_25_2013-02-08,6590.13135
15_25_2013-02-15,7291.27395
15_25_2013-02-22,7672.4728
15_25_2013-03-01,8045.4278
15_25_2013-03-08,7367.109
15_25_2013-03-15,8222.04595
15_25_2013-03-22,8462.55165
15_25_2013-03-29,9105.144
15_25_2013-04-05,8128.5985
15_25_2013-04-12,8822.7704
15_25_2013-04-19,8474.4808
15_25_2013-04-26,8327.13985
15_25_2013-05-03,8012.9749
15_25_2013-05-10,8483.09905
15_25_2013-05-17,8561.23575
15_25_2013-05-24,8684.56905
15_25_2013-05-31,8420.67415
15_25_2013-06-07,8199.3378
15_25_2013-06-14,8389.30495
15_25_2013-06-21,8331.91035
15_25_2013-06-28,7768.5069
15_25_2013-07-05,8049.9819
15_25_2013-07-12,7715.75795
15_25_2013-07-19,8567.30505
15_25_2013-07-26,8775.80335
15_26_2012-11-02,4800.5268
15_26_2012-11-09,5013.81015
15_26_2012-11-16,4635.26675
15_26_2012-11-23,8754.86005
15_26_2012-11-30,5172.4747
15_26_2012-12-07,5905.39625
15_26_2012-12-14,6009.4808
15_26_2012-12-21,8123.8672
15_26_2012-12-28,3641.80765
15_26_2013-01-04,3242.1549
15_26_2013-01-11,3234.28435
15_26_2013-01-18,4350.7952
15_26_2013-01-25,3791.5415
15_26_2013-02-01,4517.86465
15_26_2013-02-08,4470.3296
15_26_2013-02-15,4770.4044
15_26_2013-02-22,4783.5139
15_26_2013-03-01,4954.66735
15_26_2013-03-08,4742.2155
15_26_2013-03-15,4815.5015
15_26_2013-03-22,4826.12135
15_26_2013-03-29,5038.47845
15_26_2013-04-05,4993.9637
15_26_2013-04-12,4702.6624
15_26_2013-04-19,4592.40715
15_26_2013-04-26,4588.11185
15_26_2013-05-03,4282.3756
15_26_2013-05-10,4521.05695
15_26_2013-05-17,4258.0131
15_26_2013-05-24,4244.12585
15_26_2013-05-31,4010.66335
15_26_2013-06-07,4367.4893
15_26_2013-06-14,4388.0271
15_26_2013-06-21,4184.39645
15_26_2013-06-28,3251.5859
15_26_2013-07-05,4347.3194
15_26_2013-07-12,3505.18575
15_26_2013-07-19,4264.0623
15_26_2013-07-26,4428.99745
15_27_2012-11-02,1506.137
15_27_2012-11-09,1621.3968
15_27_2012-11-16,1496.0527
15_27_2012-11-23,2048.3256
15_27_2012-11-30,1709.6682
15_27_2012-12-07,2093.809
15_27_2012-12-14,2671.4503
15_27_2012-12-21,3577.37165
15_27_2012-12-28,1845.32535
15_27_2013-01-04,1681.9021
15_27_2013-01-11,1522.7373
15_27_2013-01-18,1557.7183
15_27_2013-01-25,1460.61525
15_27_2013-02-01,1572.3412
15_27_2013-02-08,1596.4389
15_27_2013-02-15,1520.99245
15_27_2013-02-22,1841.4172
15_27_2013-03-01,1554.4934
15_27_2013-03-08,1487.25225
15_27_2013-03-15,1428.70675
15_27_2013-03-22,1488.4096
15_27_2013-03-29,1494.2397
15_27_2013-04-05,1538.1295
15_27_2013-04-12,1433.51035
15_27_2013-04-19,1516.66395
15_27_2013-04-26,1485.56195
15_27_2013-05-03,1297.10185
15_27_2013-05-10,1308.5314
15_27_2013-05-17,1369.1994
15_27_2013-05-24,1278.88255
15_27_2013-05-31,1253.53405
15_27_2013-06-07,1307.9063
15_27_2013-06-14,1308.14525
15_27_2013-06-21,1292.0093
15_27_2013-06-28,1187.82865
15_27_2013-07-05,1306.1728
15_27_2013-07-12,1244.3188
15_27_2013-07-19,1251.7056
15_27_2013-07-26,1259.3141
15_28_2012-11-02,690.31335
15_28_2012-11-09,833.76575
15_28_2012-11-16,723.04305
15_28_2012-11-23,796.23595
15_28_2012-11-30,721.80095
15_28_2012-12-07,867.2013
15_28_2012-12-14,860.82505
15_28_2012-12-21,1006.6883
15_28_2012-12-28,675.5471
15_28_2013-01-04,679.7823
15_28_2013-01-11,679.0977
15_28_2013-01-18,682.728
15_28_2013-01-25,720.4961
15_28_2013-02-01,617.93345
15_28_2013-02-08,635.7805
15_28_2013-02-15,596.2334
15_28_2013-02-22,749.5985
15_28_2013-03-01,686.9762
15_28_2013-03-08,614.507
15_28_2013-03-15,694.4249
15_28_2013-03-22,660.1082
15_28_2013-03-29,662.6999
15_28_2013-04-05,685.9208
15_28_2013-04-12,660.75135
15_28_2013-04-19,684.4254
15_28_2013-04-26,710.0613
15_28_2013-05-03,596.28095
15_28_2013-05-10,536.97705
15_28_2013-05-17,618.8233
15_28_2013-05-24,545.36065
15_28_2013-05-31,527.38125
15_28_2013-06-07,530.98
15_28_2013-06-14,549.9599
15_28_2013-06-21,495.5384
15_28_2013-06-28,376.8314
15_28_2013-07-05,458.9072
15_28_2013-07-12,446.3739
15_28_2013-07-19,500.074
15_28_2013-07-26,541.1506
15_29_2012-11-02,4274.2907
15_29_2012-11-09,4383.57655
15_29_2012-11-16,4418.32955
15_29_2012-11-23,5872.4488
15_29_2012-11-30,4303.13245
15_29_2012-12-07,5228.4832
15_29_2012-12-14,7110.7145
15_29_2012-12-21,8943.2075
15_29_2012-12-28,4784.12305
15_29_2013-01-04,4194.01285
15_29_2013-01-11,3465.56985
15_29_2013-01-18,4346.15135
15_29_2013-01-25,3626.4616
15_29_2013-02-01,4437.19885
15_29_2013-02-08,4602.73845
15_29_2013-02-15,4887.9273
15_29_2013-02-22,4504.4938
15_29_2013-03-01,4210.72355
15_29_2013-03-08,4341.58545
15_29_2013-03-15,4349.18545
15_29_2013-03-22,4503.365
15_29_2013-03-29,4431.26705
15_29_2013-04-05,4430.2418
15_29_2013-04-12,4280.748
15_29_2013-04-19,4346.9977
15_29_2013-04-26,4162.8405
15_29_2013-05-03,4281.92675
15_29_2013-05-10,4334.6984
15_29_2013-05-17,4266.40555
15_29_2013-05-24,4352.45865
15_29_2013-05-31,4335.2503
15_29_2013-06-07,4324.63795
15_29_2013-06-14,4359.826
15_29_2013-06-21,4365.29115
15_29_2013-06-28,4373.8661
15_29_2013-07-05,4475.5695
15_29_2013-07-12,4350.42045
15_29_2013-07-19,4320.4192
15_29_2013-07-26,4404.51285
15_30_2012-11-02,3390.0695
15_30_2012-11-09,3074.0456
15_30_2012-11-16,2585.2599
15_30_2012-11-23,2675.88135
15_30_2012-11-30,2577.8377
15_30_2012-12-07,3196.74685
15_30_2012-12-14,3118.6832
15_30_2012-12-21,3570.98625
15_30_2012-12-28,2776.0148
15_30_2013-01-04,2498.9787
15_30_2013-01-11,2570.65515
15_30_2013-01-18,2968.391
15_30_2013-01-25,2529.0009
15_30_2013-02-01,2740.7429
15_30_2013-02-08,2890.45295
15_30_2013-02-15,2967.6878
15_30_2013-02-22,3307.45485
15_30_2013-03-01,3049.02585
15_30_2013-03-08,2935.7715
15_30_2013-03-15,3136.42515
15_30_2013-03-22,2937.5221
15_30_2013-03-29,3033.00345
15_30_2013-04-05,3142.69455
15_30_2013-04-12,3229.78245
15_30_2013-04-19,3284.16825
15_30_2013-04-26,2969.72895
15_30_2013-05-03,3533.7912
15_30_2013-05-10,3411.2812
15_30_2013-05-17,3314.84715
15_30_2013-05-24,3585.6748
15_30_2013-05-31,3471.1504
15_30_2013-06-07,3394.1288
15_30_2013-06-14,3549.169
15_30_2013-06-21,3555.05775
15_30_2013-06-28,3748.12435
15_30_2013-07-05,3621.5731
15_30_2013-07-12,3780.46465
15_30_2013-07-19,3574.65855
15_30_2013-07-26,3421.34045
15_31_2012-11-02,1665.0906
15_31_2012-11-09,1726.06165
15_31_2012-11-16,1892.79635
15_31_2012-11-23,2142.67865
15_31_2012-11-30,1982.8232
15_31_2012-12-07,2784.7592
15_31_2012-12-14,3303.6072
15_31_2012-12-21,4727.4792
15_31_2012-12-28,2422.1839
15_31_2013-01-04,1850.99945
15_31_2013-01-11,1429.77755
15_31_2013-01-18,1638.80875
15_31_2013-01-25,1689.077
15_31_2013-02-01,1456.76705
15_31_2013-02-08,1599.9801
15_31_2013-02-15,1696.5712
15_31_2013-02-22,1596.57575
15_31_2013-03-01,1613.01495
15_31_2013-03-08,1649.1013
15_31_2013-03-15,1601.2759
15_31_2013-03-22,1681.0079
15_31_2013-03-29,1612.12365
15_31_2013-04-05,1648.5216
15_31_2013-04-12,1747.0686
15_31_2013-04-19,1984.89805
15_31_2013-04-26,1786.49935
15_31_2013-05-03,1918.07665
15_31_2013-05-10,1910.308
15_31_2013-05-17,1858.4191
15_31_2013-05-24,1885.4565
15_31_2013-05-31,2036.94055
15_31_2013-06-07,1901.064
15_31_2013-06-14,1910.9339
15_31_2013-06-21,1899.7388
15_31_2013-06-28,1807.8934
15_31_2013-07-05,1779.6364
15_31_2013-07-12,1724.6653
15_31_2013-07-19,1824.3938
15_31_2013-07-26,2055.1338
15_32_2012-11-02,4754.02555
15_32_2012-11-09,4514.5972
15_32_2012-11-16,4324.93745
15_32_2012-11-23,4988.91645
15_32_2012-11-30,4458.05665
15_32_2012-12-07,5458.8343
15_32_2012-12-14,7968.84735
15_32_2012-12-21,13650.74035
